lemma	identifier1	identifier2	judgment	cosine_similarity
abbauen	2532889X_1976-11-13_01_450.tcf.xml-16-15	kerl_metallurgische_1866-7448-10	4.0	0.8854482769966125
abbauen	2532889X_1976-11-13_01_450.tcf.xml-16-15	siemens_abhandlungen_1881-408-21	3.5	0.7237086296081543
abbauen	2532889X_1976-11-20_01_219.tcf.xml-25-15	26120215_1949_09_03_01_046.tcf.xml-6-2	2.0	0.2121269702911377
abbauen	2532889X_1976-11-20_01_219.tcf.xml-25-15	26120215_1983_06_04_01_467.tcf.xml-21-10	4.0	0.6408083438873291
abbauen	2532889X_1976-11-20_01_219.tcf.xml-25-15	baumstark_encyclopaedie_1835-4445-7	3.5	0.7793316841125488
abbauen	2532889X_1976-11-20_01_219.tcf.xml-25-15	carus_psyche_1846-1790-25	4.0	0.7497803568840027
abbauen	2532889X_1976-11-20_01_219.tcf.xml-25-15	ganswindt_faerberei_1889-7592-19	4.0	0.8646706938743591
abbauen	2532889X_1976-11-20_01_219.tcf.xml-25-15	quenstedt_mineralogie_1854-7202-21	4.0	0.7830749154090881
abbauen	2532889X_1976-11-20_01_219.tcf.xml-25-15	sachs_botanik_1875-3854-12	4.0	0.6579582691192627
abbauen	2532889X_1976-11-20_01_219.tcf.xml-25-15	siemens_telegraphie_1866-211-23	4.0	0.9417110681533813
abbauen	2532889X_1976-11-20_01_219.tcf.xml-25-15	urbanitzky_electricitaet_1885-4589-11	4.0	0.862324595451355
abbauen	2532889X_1978-07-22_01_205.tcf.xml-9-21	brandes_naturlehre02_1831-517-41	4.0	0.5982969999313354
abbauen	2532889X_1978-07-22_01_205.tcf.xml-9-21	lasswitz_seife_1890-606-28	2.0	0.5569660663604736
abbauen	2532889X_1978-07-22_01_205.tcf.xml-9-21	quenstedt_mineralogie_1854-7983-7	3.5	0.6682611703872681
abbauen	2532889X_1978-07-22_01_205.tcf.xml-9-21	wagner_zukunft_1850-798-58	2.0	0.4887745976448059
abbauen	2532889X_1979-01-09_01_166.tcf.xml-17-1	26120215_1956_11_25_02_177.tcf.xml-15-18	2.0	0.31444671750068665
abbauen	2532889X_1981-02-18_01_108.tcf.xml-6-53	26120215_1961_02_02_01_067.tcf.xml-19-12	3.5	0.8604844808578491
abbauen	2532889X_1981-02-18_01_108.tcf.xml-6-53	thaer_landwirthschaft02_1810-3602-12	2.0	0.3890687823295593
abbauen	2532889X_1984-10-27_01_180.tcf.xml-1-11	quenstedt_mineralogie_1854-12985-4	4.0	0.6425654888153076
abbauen	2532889X_1984-10-27_01_180.tcf.xml-1-11	thaer_landwirthschaft02_1810-2279-27	3.5	0.9059162139892578
abbauen	2532889X_1986-04-05_01_411.tcf.xml-34-14	beck_eisen02_1895-2517-58	2.0	0.7270815372467041
abbauen	2532889X_1986-04-05_01_411.tcf.xml-34-14	quenstedt_mineralogie_1854-11674-36	4.0	0.854192316532135
abbauen	2532889X_1987-10-24_01_365.tcf.xml-5-1	kerl_metallurgische_1866-7448-10	4.0	0.924903154373169
abbauen	2532889X_1987-10-24_01_365.tcf.xml-5-1	thaer_landwirthschaft02_1810-3149-27	4.0	0.7247577905654907
abbauen	2532889X_1989-09-09_01_213.tcf.xml-7-19	26120215_1961_02_02_01_067.tcf.xml-19-12	2.0	0.3215838670730591
abbauen	2532889X_1989-09-09_01_213.tcf.xml-7-19	humboldt_aequinoktial01_1859-3347-78	3.5	0.9549304246902466
abbauen	2532889X_1989-09-09_01_213.tcf.xml-7-19	lasswitz_seife_1890-606-28	4.0	0.9228237867355347
abbauen	2532889X_1989-09-09_01_213.tcf.xml-7-19	quenstedt_mineralogie_1854-12985-4	3.5	0.7080262899398804
abbauen	2532889X_1989-09-18_01_176.tcf.xml-8-14	26120215_1961_02_02_01_067.tcf.xml-19-12	4.0	0.9501699209213257
abbauen	2532889X_1990-08-31_01_211.tcf.xml-27-17	26120215_1961_02_02_01_067.tcf.xml-19-12	2.0	0.3065268099308014
abbauen	2532889X_1990-08-31_01_211.tcf.xml-27-17	baumstark_encyclopaedie_1835-4445-7	4.0	0.7314612865447998
abbauen	2532889X_1990-08-31_01_211.tcf.xml-27-17	quenstedt_mineralogie_1854-11674-36	2.5	0.7679916024208069
abbauen	2532889X_1990-08-31_01_211.tcf.xml-27-17	samter_erfindungen_1896-12317-16	4.0	0.7321745157241821
abbauen	26120215_1948_09_11_01_125.tcf.xml-151-10	26120215_1961_02_02_01_067.tcf.xml-19-12	4.0	0.8891018629074097
abbauen	26120215_1948_09_11_01_125.tcf.xml-151-10	26120215_1987_02_07_01_156.tcf.xml-13-10	2.0	0.22195318341255188
abbauen	26120215_1949_09_03_01_046.tcf.xml-6-2	26120215_1961_02_02_01_067.tcf.xml-19-12	3.0	0.27833396196365356
abbauen	26120215_1949_09_03_01_046.tcf.xml-6-2	26120215_1990_04_28_01_478.tcf.xml-3-2	2.0	0.4683893322944641
abbauen	26120215_1949_09_03_01_046.tcf.xml-6-2	baumstark_encyclopaedie_1835-4445-7	2.0	0.41118571162223816
abbauen	26120215_1949_09_03_01_046.tcf.xml-6-2	hegel_phaenomenologie_1807-1346-11	3.0	0.4953742027282715
abbauen	26120215_1949_09_03_01_046.tcf.xml-6-2	marx_kapital01_1867-5268-10	2.5	0.7073847055435181
abbauen	26120215_1949_09_03_01_046.tcf.xml-6-2	thaer_landwirthschaft02_1810-2270-31	2.0	0.3008403182029724
abbauen	26120215_1949_09_03_01_046.tcf.xml-6-2	thaer_landwirthschaft02_1810-3602-12	2.0	0.35303860902786255
abbauen	26120215_1949_11_26_01_020.tcf.xml-10-28	26120215_1961_02_02_01_067.tcf.xml-19-12	4.0	0.9000905156135559
abbauen	26120215_1956_03_04_02_033.tcf.xml-29-63	brehm_thierleben03_1866-13960-9	4.0	0.6958581805229187
abbauen	26120215_1956_03_04_02_033.tcf.xml-29-63	wundt_medizinische_1867-8117-25	3.5	0.38098883628845215
abbauen	26120215_1956_11_25_02_177.tcf.xml-15-18	26120215_1961_02_02_01_067.tcf.xml-19-12	2.0	0.3167465329170227
abbauen	26120215_1956_11_25_02_177.tcf.xml-15-18	avelallemant_gaunerthum03_1862-946-47	2.0	0.33732569217681885
abbauen	26120215_1956_11_25_02_177.tcf.xml-15-18	brandes_naturlehre03_1832-1749-21	4.0	0.5737839937210083
abbauen	26120215_1956_11_25_02_177.tcf.xml-15-18	darwin_pflanzen_1876-4967-52	4.0	0.6695562601089478
abbauen	26120215_1956_11_25_02_177.tcf.xml-15-18	gottschall_poetik_1858-5415-85	2.0	0.15821990370750427
abbauen	26120215_1956_11_25_02_177.tcf.xml-15-18	liebig_agricultur_1840-1742-66	4.0	0.6517056226730347
abbauen	26120215_1956_11_25_02_177.tcf.xml-15-18	nn_oktavgfeo79_1828-3406-15	4.0	0.5229988694190979
abbauen	26120215_1956_11_25_02_177.tcf.xml-15-18	quenstedt_mineralogie_1854-13504-9	4.0	0.70746910572052
abbauen	26120215_1956_11_25_02_177.tcf.xml-15-18	quenstedt_mineralogie_1854-5781-5	4.0	0.7349177002906799
abbauen	26120215_1956_11_25_02_177.tcf.xml-15-18	quenstedt_mineralogie_1854-7983-7	4.0	0.6881568431854248
abbauen	26120215_1956_11_25_02_177.tcf.xml-15-18	siemens_telegraphie_1866-211-23	4.0	0.5548873543739319
abbauen	26120215_1957_10_24_01_021.tcf.xml-76-33	26120215_1961_02_02_01_067.tcf.xml-19-12	2.0	0.7925925254821777
abbauen	26120215_1957_10_24_01_021.tcf.xml-76-33	lasswitz_seife_1890-606-28	2.0	0.5945459604263306
abbauen	26120215_1960_06_02_01_197.tcf.xml-33-20	quenstedt_mineralogie_1854-11674-36	2.0	0.25730040669441223
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	26120215_1968_09_13_01_018.tcf.xml-40-31	4.0	0.9117074012756348
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	26120215_1968_10_07_01_194.tcf.xml-98-35	4.0	0.9219189882278442
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	26120215_1970_08_16_01_038.tcf.xml-40-25	4.0	0.967997670173645
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	26120215_1970_09_13_01_522.tcf.xml-11-11	2.0	0.3669142723083496
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	26120215_1973_07_08_01_244.tcf.xml-2-4	2.0	0.30781489610671997
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	26120215_1981_10_20_01_064.tcf.xml-32-26	3.5	0.8646931648254395
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	26120215_1988_09_17_01_158.tcf.xml-11-6	2.0	0.2933369278907776
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	26120215_1990_02_15_01_031.tcf.xml-26-14	4.0	0.8267722129821777
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	beck_eisen04_1899-14550-30	2.0	0.3270886540412903
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	brandes_naturlehre03_1832-1749-21	2.0	0.2973383069038391
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	brandes_naturlehre03_1832-3308-68	2.0	0.3948628902435303
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	brehm_thierleben04_1867-20795-21	2.0	0.1547202169895172
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	brehm_thierleben06_1869-13162-15	3.0	0.2986162602901459
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	carus_psyche_1846-1790-25	2.0	0.2836148738861084
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	chamberlain_grundlagen02_1899-4790-26	4.0	0.6999711990356445
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	darwin_pflanzen_1876-4967-52	2.0	0.32794249057769775
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	ganswindt_faerberei_1889-7592-19	2.0	0.33971115946769714
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	gottschall_poetik_1858-5415-85	2.0	0.7752643823623657
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	hartwig_erziehung_1847-662-28	2.0	0.30447882413864136
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	hegel_phaenomenologie_1807-3234-3	3.5	0.5986837148666382
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	humboldt_kosmos04_1858-2319-28	2.0	0.47944098711013794
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	kerl_metallurgische_1866-1440-7	2.0	0.3319993019104004
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	ledebur_eisenhuettenkunde_1884-1845-36	2.0	0.3561985492706299
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	liebig_agricultur_1840-218-49	2.0	0.2992580831050873
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	ludwig_physiologie01_1852-687-11	2.0	0.26152628660202026
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	marx_kapital0302_1894-5563-56	4.0	0.2769031524658203
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	nn_oktavgfeo79_1828-3406-15	2.0	0.3505125939846039
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	paul_katzenberger01_1809-1358-66	2.0	0.41720473766326904
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	quenstedt_mineralogie_1854-5781-5	2.0	0.3668012320995331
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	quenstedt_mineralogie_1854-6208-42	2.0	0.3082540035247803
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	quenstedt_mineralogie_1854-6215-6	2.0	0.3013899326324463
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	quenstedt_mineralogie_1854-6244-1	2.0	0.3764435052871704
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	quenstedt_mineralogie_1854-7202-21	2.0	0.3205801248550415
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	samter_erfindungen_1896-12317-16	2.0	0.2912260591983795
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	samter_erfindungen_1896-8919-24	2.0	0.32170945405960083
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	schleiden_pflanze_1848-1508-22	2.0	0.28879791498184204
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	thaer_landwirthschaft02_1810-3149-27	2.0	0.3663516640663147
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	thaer_landwirthschaft02_1810-4102-27	2.0	0.3783884346485138
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	thaer_landwirthschaft04_1812-2451-11	2.0	0.308717280626297
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	treviranus_biologie04_1814-4295-33	2.0	0.3259550929069519
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	urbanitzky_electricitaet_1885-9389-58	2.0	0.30623292922973633
abbauen	26120215_1961_02_02_01_067.tcf.xml-19-12	wundt_medizinische_1867-8117-25	2.0	0.24897222220897675
abbauen	26120215_1962_09_28_01_268.tcf.xml-14-2	beck_eisen04_1899-7612-15	2.0	0.19888347387313843
abbauen	26120215_1968_09_13_01_018.tcf.xml-40-31	ludwig_physiologie01_1852-687-11	2.0	0.3180724084377289
abbauen	26120215_1968_09_13_01_018.tcf.xml-40-31	thaer_landwirthschaft02_1810-2279-27	2.0	0.387668639421463
abbauen	26120215_1968_11_26_01_253.tcf.xml-4-17	26120215_1987_02_07_01_156.tcf.xml-13-10	2.0	0.33000925183296204
abbauen	26120215_1968_11_26_01_253.tcf.xml-4-17	26120215_1990_02_15_01_031.tcf.xml-26-14	3.0	0.8753628730773926
abbauen	26120215_1970_01_31_01_063.tcf.xml-13-37	thaer_landwirthschaft02_1810-3602-12	2.5	0.5196282267570496
abbauen	26120215_1970_08_16_01_038.tcf.xml-40-25	samter_erfindungen_1896-12317-16	2.0	0.2981756031513214
abbauen	26120215_1971_05_14_01_333.tcf.xml-19-38	thaer_landwirthschaft02_1810-3602-12	2.0	0.33209228515625
abbauen	26120215_1973_07_08_01_244.tcf.xml-2-4	treviranus_biologie04_1814-4295-33	4.0	0.9313523769378662
abbauen	26120215_1975_09_30_01_207.tcf.xml-23-63	paul_katzenberger01_1809-1358-66	3.0	0.4918322265148163
abbauen	26120215_1981_05_02_01_139.tcf.xml-6-8	quenstedt_mineralogie_1854-13504-9	4.0	0.8913114070892334
abbauen	26120215_1981_05_02_01_139.tcf.xml-6-8	thaer_landwirthschaft02_1810-3602-12	4.0	0.937897801399231
abbauen	26120215_1983_02_05_01_092.tcf.xml-71-52	curtius_alterthum01_1875-2280-20	3.0	0.5109149813652039
abbauen	26120215_1983_02_05_01_092.tcf.xml-71-52	samter_erfindungen_1896-12317-16	2.0	0.28598296642303467
abbauen	26120215_1983_04_23_01_133.tcf.xml-3-7	lasswitz_seife_1890-606-28	4.0	0.8365963101387024
abbauen	26120215_1983_04_23_01_133.tcf.xml-3-7	paul_katzenberger01_1809-1358-66	3.0	0.8412964344024658
abbauen	26120215_1983_04_23_01_133.tcf.xml-3-7	quenstedt_mineralogie_1854-13504-9	4.0	0.8765220046043396
abbauen	26120215_1983_04_23_01_133.tcf.xml-3-7	samter_erfindungen_1896-12317-16	4.0	0.8756284117698669
abbauen	26120215_1983_06_04_01_467.tcf.xml-21-10	quenstedt_mineralogie_1854-6215-6	4.0	0.7698677778244019
abbauen	26120215_1983_06_04_01_467.tcf.xml-21-10	thaer_landwirthschaft02_1810-3602-12	4.0	0.7973041534423828
abbauen	26120215_1983_11_07_01_032.tcf.xml-10-5	brandes_naturlehre02_1831-517-41	4.0	0.8645164370536804
abbauen	26120215_1983_11_07_01_032.tcf.xml-10-5	thaer_landwirthschaft02_1810-3602-12	3.5	0.9408774375915527
abbauen	26120215_1987_02_07_01_156.tcf.xml-13-10	baumstark_encyclopaedie_1835-4301-17	4.0	0.8407726287841797
abbauen	26120215_1987_02_07_01_156.tcf.xml-13-10	kerl_metallurgische_1866-1440-7	4.0	0.8402654528617859
abbauen	26120215_1987_02_07_01_156.tcf.xml-13-10	ludwig_physiologie01_1852-687-11	4.0	0.8019797801971436
abbauen	26120215_1987_02_07_01_156.tcf.xml-13-10	quenstedt_mineralogie_1854-11674-36	4.0	0.7590463161468506
abbauen	26120215_1987_02_07_01_156.tcf.xml-13-10	quenstedt_mineralogie_1854-6215-6	4.0	0.8205056190490723
abbauen	26120215_1987_02_07_01_156.tcf.xml-13-10	thaer_landwirthschaft02_1810-2270-31	4.0	0.8127492666244507
abbauen	26120215_1987_02_07_01_156.tcf.xml-13-10	treviranus_biologie04_1814-4295-33	4.0	0.8368040323257446
abbauen	26120215_1988_09_17_01_158.tcf.xml-11-6	paul_katzenberger01_1809-1358-66	3.0	0.8081507682800293
abbauen	26120215_1988_09_17_01_158.tcf.xml-11-6	treviranus_biologie04_1814-734-22	3.5	0.6208564043045044
abbauen	26120215_1988_11_26_01_391.tcf.xml-6-6	ganswindt_faerberei_1889-6671-44	4.0	0.8087608814239502
abbauen	26120215_1988_11_26_01_391.tcf.xml-6-6	samter_erfindungen_1896-12317-16	4.0	0.8323473334312439
abbauen	26120215_1990_04_28_01_478.tcf.xml-3-2	samter_erfindungen_1896-12317-16	4.0	0.6580747365951538
abbauen	alexis_ruhe04_1852-770-36	dilthey_geisteswissenschaften_1883-1341-83	4.0	0.6520739793777466
abbauen	alexis_ruhe04_1852-770-36	humboldt_aequinoktial01_1859-3347-78	2.0	0.20396503806114197
abbauen	baumstark_encyclopaedie_1835-4301-17	baumstark_encyclopaedie_1835-4445-7	4.0	0.9001946449279785
abbauen	baumstark_encyclopaedie_1835-4301-17	quenstedt_mineralogie_1854-12985-4	4.0	0.7857531309127808
abbauen	baumstark_encyclopaedie_1835-4301-17	quenstedt_mineralogie_1854-7202-21	3.0	0.9175616502761841
abbauen	baumstark_encyclopaedie_1835-4445-7	brandes_naturlehre02_1831-517-41	3.5	0.8605921268463135
abbauen	baumstark_encyclopaedie_1835-4445-7	brandes_naturlehre03_1832-2419-20	4.0	0.7407889366149902
abbauen	baumstark_encyclopaedie_1835-4445-7	hahnemann_organon_1810-586-18	4.0	0.883698046207428
abbauen	baumstark_encyclopaedie_1835-4445-7	kerl_metallurgische_1866-3147-17	4.0	0.7694883942604065
abbauen	baumstark_encyclopaedie_1835-4445-7	lasswitz_seife_1890-606-28	3.5	0.7591350078582764
abbauen	baumstark_encyclopaedie_1835-4445-7	ledebur_eisenhuettenkunde_1884-2649-16	3.5	0.931420087814331
abbauen	baumstark_encyclopaedie_1835-4445-7	thaer_landwirthschaft02_1810-2270-31	4.0	0.8628488779067993
abbauen	baumstark_encyclopaedie_1835-4445-7	thaer_landwirthschaft02_1810-2627-11	2.5	0.8871723413467407
abbauen	baumstark_encyclopaedie_1835-4445-7	urbanitzky_electricitaet_1885-8670-27	4.0	0.897696852684021
abbauen	beck_eisen02_1895-2517-58	kerl_metallurgische_1866-4226-48	3.5	0.7149217128753662
abbauen	beck_eisen02_1895-2517-58	siemens_abhandlungen_1881-408-21	3.5	0.5454477071762085
abbauen	beck_eisen02_1895-2517-58	urbanitzky_electricitaet_1885-4589-11	2.0	0.7212103605270386
abbauen	beck_eisen04_1899-14550-30	humboldt_kosmos04_1858-2319-28	4.0	0.7875670194625854
abbauen	beck_eisen04_1899-14550-30	thaer_landwirthschaft02_1810-4102-27	3.0	0.8228945732116699
abbauen	beck_eisen04_1899-6971-37	thaer_landwirthschaft02_1810-3149-27	4.0	0.9779461622238159
abbauen	beck_eisen04_1899-7612-15	brandes_naturlehre02_1831-517-41	3.0	0.6628797650337219
abbauen	beck_eisen04_1899-7612-15	dilthey_geisteswissenschaften_1883-1341-83	2.0	0.45430704951286316
abbauen	beck_eisen04_1899-7612-15	lasswitz_seife_1890-606-28	3.5	0.7896280288696289
abbauen	brandes_naturlehre02_1831-517-41	kerl_metallurgische_1866-4226-48	4.0	0.9396467208862305
abbauen	brandes_naturlehre02_1831-517-41	paul_katzenberger01_1809-1358-66	3.0	0.839927077293396
abbauen	brandes_naturlehre02_1831-517-41	siemens_abhandlungen_1881-408-21	4.0	0.6583672761917114
abbauen	brandes_naturlehre02_1831-517-41	thaer_landwirthschaft04_1812-2451-11	4.0	0.7946398854255676
abbauen	brandes_naturlehre03_1832-1749-21	paul_katzenberger01_1809-1358-66	3.0	0.8314357399940491
abbauen	brandes_naturlehre03_1832-1749-21	quenstedt_mineralogie_1854-13504-9	3.5	0.8413424491882324
abbauen	brandes_naturlehre03_1832-1749-21	urbanitzky_electricitaet_1885-4651-33	4.0	0.8982435464859009
abbauen	brandes_naturlehre03_1832-2419-20	dilthey_geisteswissenschaften_1883-1341-83	2.0	0.4662941098213196
abbauen	brandes_naturlehre03_1832-2419-20	gutzkow_zeitgenossen01_1842-1175-5	3.0	0.2692778408527374
abbauen	brandes_naturlehre03_1832-2419-20	ledebur_eisenhuettenkunde_1884-2649-16	4.0	0.7524850964546204
abbauen	brandes_naturlehre03_1832-2419-20	quenstedt_mineralogie_1854-13504-9	4.0	0.8014252781867981
abbauen	brandes_naturlehre03_1832-2419-20	urbanitzky_electricitaet_1885-4651-33	3.5	0.8562931418418884
abbauen	brandes_naturlehre03_1832-3271-13	dilthey_geisteswissenschaften_1883-1341-83	2.0	0.45053988695144653
abbauen	brandes_naturlehre03_1832-3271-13	thaer_landwirthschaft02_1810-3602-12	4.0	0.8929158449172974
abbauen	brandes_naturlehre03_1832-3271-13	thaer_landwirthschaft04_1812-2451-11	4.0	0.8078898191452026
abbauen	brandes_naturlehre03_1832-3308-68	paul_katzenberger01_1809-1358-66	3.0	0.8591612577438354
abbauen	brandes_naturlehre03_1832-3308-68	quenstedt_mineralogie_1854-11674-36	4.0	0.8952291011810303
abbauen	brandes_naturlehre03_1832-3308-68	thaer_landwirthschaft02_1810-3252-24	4.0	0.8326187133789062
abbauen	brehm_thierleben03_1866-13960-9	kerl_metallurgische_1866-7448-10	4.0	0.5508534908294678
abbauen	brehm_thierleben03_1866-13960-9	thaer_landwirthschaft02_1810-3149-27	3.5	0.6063111424446106
abbauen	brehm_thierleben04_1867-20795-21	thaer_landwirthschaft02_1810-2627-11	4.0	0.7970691919326782
abbauen	brehm_thierleben06_1869-13162-15	samter_erfindungen_1896-12317-16	4.0	0.6527991890907288
abbauen	carus_psyche_1846-1790-25	wundt_medizinische_1867-8117-25	4.0	0.8887938261032104
abbauen	chamberlain_grundlagen02_1899-4790-26	hegel_phaenomenologie_1807-1346-11	3.0	0.8086926937103271
abbauen	chamberlain_grundlagen02_1899-4790-26	kerl_metallurgische_1866-7448-10	2.0	0.5936806201934814
abbauen	dilthey_geisteswissenschaften_1883-1341-83	hegel_phaenomenologie_1807-1346-11	3.0	0.7942678928375244
abbauen	dilthey_geisteswissenschaften_1883-1341-83	ledebur_eisenhuettenkunde_1884-1681-7	2.0	0.4739238917827606
abbauen	dilthey_geisteswissenschaften_1883-1341-83	samter_erfindungen_1896-12317-16	2.0	0.4647769629955292
abbauen	dilthey_geisteswissenschaften_1883-1341-83	schleiden_pflanze_1848-182-82	2.0	0.5789796113967896
abbauen	dilthey_geisteswissenschaften_1883-1341-83	thaer_landwirthschaft02_1810-3602-12	2.0	0.5147500038146973
abbauen	dilthey_geisteswissenschaften_1883-4629-18	schleiden_pflanze_1848-1508-22	2.0	0.30758991837501526
abbauen	ganswindt_faerberei_1889-5988-9	kerl_metallurgische_1866-2774-43	4.0	0.7542743682861328
abbauen	ganswindt_faerberei_1889-6671-44	lasswitz_seife_1890-606-28	3.5	0.8436673879623413
abbauen	ganswindt_faerberei_1889-6671-44	paul_katzenberger01_1809-1358-66	3.0	0.8952431678771973
abbauen	ganswindt_faerberei_1889-7592-19	hartwig_erziehung_1847-662-28	4.0	0.7999850511550903
abbauen	ganswindt_faerberei_1889-7592-19	quenstedt_mineralogie_1854-12985-4	4.0	0.6752345561981201
abbauen	griesinger_psychische_1845-572-34	jhering_recht03_1865-194-80	3.5	0.7603905200958252
abbauen	gutzkow_zeitgenossen01_1842-1175-5	sachs_botanik_1875-3854-12	3.0	0.2812052071094513
abbauen	gutzkow_zeitgenossen01_1842-1175-5	thaer_landwirthschaft02_1810-2627-11	2.0	0.3478661775588989
abbauen	hahnemann_organon_1810-586-18	humboldt_kosmos04_1858-2319-28	4.0	0.7285282611846924
abbauen	hahnemann_organon_1810-586-18	lasswitz_seife_1890-606-28	3.5	0.7564189434051514
abbauen	hahnemann_organon_1810-586-18	thaer_landwirthschaft04_1812-1075-14	4.0	0.7248625159263611
abbauen	hartwig_erziehung_1847-662-28	kerl_metallurgische_1866-4226-48	3.5	0.7707857489585876
abbauen	hartwig_erziehung_1847-662-28	schleiden_pflanze_1848-182-82	3.5	0.8287692070007324
abbauen	hegel_phaenomenologie_1807-1346-11	lasswitz_seife_1890-606-28	2.0	0.6239490509033203
abbauen	hegel_phaenomenologie_1807-1346-11	quenstedt_mineralogie_1854-13504-9	2.0	0.7063214778900146
abbauen	hegel_phaenomenologie_1807-1346-11	thaer_landwirthschaft02_1810-3602-12	2.0	0.7680861353874207
abbauen	hegel_phaenomenologie_1807-1346-11	thaer_landwirthschaft02_1810-4102-27	2.0	0.6845571398735046
abbauen	hegel_phaenomenologie_1807-3234-3	lasswitz_seife_1890-606-28	2.0	0.5966199636459351
abbauen	hegel_phaenomenologie_1807-3234-3	wagner_zukunft_1850-798-58	4.0	0.6497517824172974
abbauen	humboldt_aequinoktial01_1859-3347-78	samter_erfindungen_1896-8919-24	4.0	0.9360700249671936
abbauen	humboldt_aequinoktial01_1859-3347-78	thaer_landwirthschaft02_1810-3602-12	4.0	0.9168044924736023
abbauen	humboldt_aequinoktial02_1859-988-24	samter_erfindungen_1896-12317-16	4.0	0.7706735134124756
abbauen	humboldt_aequinoktial02_1859-988-24	thaer_landwirthschaft02_1810-3602-12	4.0	0.8013728857040405
abbauen	humboldt_kosmos04_1858-2319-28	ledebur_eisenhuettenkunde_1884-2649-16	4.0	0.8265091776847839
abbauen	humboldt_kosmos04_1858-2319-28	quenstedt_mineralogie_1854-7983-7	3.0	0.7299326658248901
abbauen	kerl_metallurgische_1866-2774-43	thaer_landwirthschaft02_1810-3149-27	4.0	0.9675276279449463
abbauen	kerl_metallurgische_1866-3147-17	treviranus_biologie04_1814-4295-33	4.0	0.7581917643547058
abbauen	kerl_metallurgische_1866-7448-10	quenstedt_mineralogie_1854-13504-9	4.0	0.9189255237579346
abbauen	kerl_metallurgische_1866-7448-10	sachs_botanik_1875-3854-12	3.5	0.7446954846382141
abbauen	kerl_metallurgische_1866-7448-10	samter_erfindungen_1896-12317-16	4.0	0.9383233785629272
abbauen	kerl_metallurgische_1866-7448-10	siemens_telegraphie_1866-211-23	4.0	0.8739974498748779
abbauen	kerl_metallurgische_1866-7448-10	thaer_landwirthschaft02_1810-3602-12	4.0	0.8304904699325562
abbauen	kerl_metallurgische_1866-7448-10	treviranus_biologie04_1814-4295-33	4.0	0.6977754831314087
abbauen	kerl_metallurgische_1866-7448-10	wagner_zukunft_1850-798-58	2.0	0.7091182470321655
abbauen	lasswitz_seife_1890-606-28	patzig_msgermfol841842_1828-4674-1	3.5	0.7107478380203247
abbauen	lasswitz_seife_1890-606-28	quenstedt_mineralogie_1854-13504-9	3.0	0.8758180737495422
abbauen	lasswitz_seife_1890-606-28	quenstedt_mineralogie_1854-2750-15	4.0	0.7618319392204285
abbauen	lasswitz_seife_1890-606-28	thaer_landwirthschaft02_1810-3149-27	3.0	0.7610675096511841
abbauen	lasswitz_seife_1890-606-28	thaer_landwirthschaft02_1810-3252-24	3.5	0.8434893488883972
abbauen	ledebur_eisenhuettenkunde_1884-1681-7	paul_katzenberger01_1809-1358-66	3.5	0.9299861192703247
