lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	context_tokenized	indexes_target_token_tokenized	indexes_target_sentence_tokenized	context_lemmatized	context_pos	context_normalized
Tier	NN	1990	2	26120215_1990_10_03_01_206.tcf.xml-8-31	 	Die sich ja in der Vergangenheit davon überzeugen konnten und in der Zukunft davon überzeugen werden, daß es gelungen ist, sowohl die naturwissenschaftliche Volksbildung, die Wissenschaft vom lebenden Tier, den Natur-und Tierschutz als auch die Erholung der Menschen als Anliegen des gesamten Tierparkkollektivs, vom Direktor, den wissenschaftlichen und technischen Mitarbeiter, den Tierpflegern, bis zum Wachmann, zu verknüpfen.	201:205	0:429	Die sich ja in der Vergangenheit davon überzeugen konnten und in der Zukunft davon überzeugen werden , daß es gelungen ist , sowohl die naturwissenschaftliche Volksbildung , die Wissenschaft vom lebenden Tier , den Natur- und Tierschutz als auch die Erholung der Menschen als Anliegen des gesamten Tierparkkollektivs , vom Direktor , den wissenschaftlichen und technischen Mitarbeiter , den Tierpflegern , bis zum Wachmann , zu verknüpfen .	31	0:68	d sich ja in d Vergangenheit davon überzeugen können und in d Zukunft davon überzeugen werden , daß es gelingen sein , sowohl d naturwissenschaftlich Volksbildung , d Wissenschaft vom lebend Tier , d natur- und Tierschutz als auch d Erholung d Mensch als Anliegen d gesamt Tierparkkollektiv , vom Direktor , d wissenschaftlich und technisch Mitarbeiter , d Tierpfleger , bis zum Wachmann , zu verknüpfen .	ART PRF ADV APPR ART NN PAV VVINF VMFIN KON APPR ART NN PAV VVINF VAINF $, KOUS PPER VVPP VAFIN $, KON ART ADJA NN $, ART NN APPRART ADJA NN $, ART TRUNC KON NN KOKOM ADV ART NN ART NN KOUS NN ART ADJA NN $, APPRART NN $, ART ADJA KON ADJA NN $, ART NN $, KOUS APPRART NN $, PTKZU VVINF $.	
Tier	NN	1956	2	2532889X_1956-03-02_01_175.tcf.xml-2-18	 	Sie umfaßt alinähernd 100 Holzschnitte und einige Plastiken, deren Motive mit ganz wenigen Ausnahmen dem Leben der Tiere und der Pflanzenwelt entnommen sind, (ADN)	115:120	0:163	Sie umfaßt alinähernd 100 Holzschnitte und einige Plastiken , deren Motive mit ganz wenigen Ausnahmen dem Leben der Tiere und der Pflanzenwelt entnommen sind , ( ADN )	18	0:28	sie umfassen Alinähernd 100 Holzschnitt und einige Plastik , die Motiv mit ganz wenige Ausnahme d Leben d Tier und d Pflanzenwelt entnehmen sein , ( ADN )	PPER VVFIN NE CARD NN KON PIAT NN $, PRELAT NN APPR ADV PIAT NN ART NN ART NN KON ART NN VVPP VAFIN $, $( NE $(	
Tier	NN	1973	2	26120215_1973_03_24_01_158.tcf.xml-25-5	 	In dieser Krokodilsfarm waren die Tiere nach Altersgruppen untergebracht, siebentausend gab es ungefähr.	34:39	0:104	In dieser Krokodilsfarm waren die Tiere nach Altersgruppen untergebracht , siebentausend gab es ungefähr .	5	0:15	in diese Krokodilsfarm sein d Tier nach Altersgruppe unterbringen , siebentausend geben es ungefähr .	APPR PDAT NN VAFIN ART NN APPR NN VVPP $, CARD VVFIN PPER ADJD $.	
Tier	NN	1986	2	26120215_1986_06_12_01_130.tcf.xml-5-110	 	Schwimmen:DDR-Der schwaree Kanal anschließend: Quoten der Tele-Lotdänischen Teichen 21.15 15.30 Rund Höhepunkte des Meisterschaften Eine Sendung von und Gewinnzahlen der to-Mittwoch-Ziehung 18.30 Vortages In Sachen Ordnung Direktübertragung aus Fußball-WM 1986: mit Karl-Eduard von Tele-Lotto-Mittwoch 19.00 DDR-Meisterschaften 18.00 Kinderfernsehen und Sicherheit Magdeburg von den Höhepunkte des Vor-Schnitzler Ziehung Im Schwimmen (ab 9 Jahre) 18.35 Dabei 21. Arbeiterfestspielen tages Mit Fraeolin entdeckt 20.00 Willi Schwabes Bericht vom Tage der DDR 21.35 Kirschen schenkte er 19.00 DDR-Meisterschaften dazwischen geg. 17.00 den Kleinen 18.30 Rübezahl und Meister Rumpelkammer 20.00 Wie verständigen im Schwimmen 17.00 Sport aktuell Nachrichten Volksfestliches vom Nadel 21.00 Wettlauf mit der Zeit sich Tiere?	811:816	0:817	Schwimmen :DDR- Der schwaree Kanal anschließend : Quoten der Tele-Lotdänischen Teichen 21.15 15.30 Rund Höhepunkte des Meisterschaften Eine Sendung von und Gewinnzahlen der to-Mittwoch-Ziehung 18.30 Vortages In Sachen Ordnung Direktübertragung aus Fußball- WM 1986 : mit Karl-Eduard von Tele-Lotto-Mittwoch 19.00 DDR-Meisterschaften 18.00 Kinderfernsehen und Sicherheit Magdeburg von den Höhepunkte des Vor- Schnitzler Ziehung Im Schwimmen ( ab 9 Jahre ) 18.35 Dabei 21. Arbeiterfestspielen tages Mit Fraeolin entdeckt 20.00 Willi Schwabes Bericht vom Tage der DDR 21.35 Kirschen schenkte er 19.00 DDR-Meisterschaften dazwischen geg. 17.00 den Kleinen 18.30 Rübezahl und Meister Rumpelkammer 20.00 Wie verständigen im Schwimmen 17.00 Sport aktuell Nachrichten Volksfestliches vom Nadel 21.00 Wettlauf mit der Zeit sich Tiere ?	110	0:112	Schwimmen :ddr- d schwaree Kanal anschließend : Quote d tele-lotdänisch Teich 21.15 15.30 rund Höhepunkt d Meisterschaft eine Sendung von und Gewinnzahl d To-Mittwoch-Ziehung 18.30 Vortag in Sache Ordnung Direktübertragung aus fußball- WM 1986 : mit Karl-Eduard von Tele-Lotto-Mittwoch 19.00 Ddr-Meisterschaft 18.00 Kinderfernsehen und Sicherheit Magdeburg von d Höhepunkt d vor- schnitzler Ziehung im Schwimmen ( ab 9 Jahr ) 18.35 dabei 21. Arbeiterfestspiel Tages mit Fraeolin entdecken 20.00 Willi Schwabe Bericht vom Tag d DDR 21.35 Kirsche schenken er 19.00 Ddr-Meisterschaft dazwischen Geg. 17.00 d Kleine 18.30 Rübezahl und Meister Rumpelkammer 20.00 Wie verständigen im Schwimmen 17.00 Sport aktuell Nachricht volksfestlich vom Nadel 21.00 Wettlauf mit d Zeit sich Tier ?	NN TRUNC ART ADJA NN ADJD $. NN ART ADJA NN CARD CARD ADJD NN ART NN ART NN APPR KON NN ART NE CARD NN APPR NN NN NN APPR TRUNC NE CARD $. APPR NE APPR NN CARD NN CARD NN KON NN NE APPR ART NN ART TRUNC ADJA NN APPRART NN $( APPR CARD NN $( CARD PAV ADJA NN NE APPR NE VVPP CARD NE NE NN APPRART NN ART NE CARD NN VVFIN PPER CARD NN PAV NN CARD ART NN CARD NN KON NN NN CARD NN VVINF APPRART NN CARD NN ADJD NN ADJA APPRART NN CARD NN APPR ART NN PRF NN $.	
Tier	NN	1964	2	26120215_1964_02_26_01_153.tcf.xml-43-1	 	Das Tier hat sich zunächst bis in die Nähe des Alfred-Brehm-Hauses bewegt, dann nach Nordsn kehrtgemacht, ist den Hang der Schuttkippe entlanggfelaufen, hat diese Halde überquert, sich wieder südwärts gewandt und ist dann an den Gleiskörpern des Verschiebebahnhofs im Usten des Parkes ent -	4:8	0:290	Das Tier hat sich zunächst bis in die Nähe des Alfred-Brehm- Hauses bewegt , dann nach Nordsn kehrtgemacht , ist den Hang der Schuttkippe entlanggfelaufen , hat diese Halde überquert , sich wieder südwärts gewandt und ist dann an den Gleiskörpern des Verschiebebahnhofs im Usten des Parkes ent -	1	0:49	d Tier haben sich zunächst bis in d Nähe d alfred-brehm- Haus bewegen , dann nach Nordsn kehrtmachen , sein d Hang d Schuttkippe Entlanggfelaufen , haben diese Halde überqueren , sich wieder südwärts wenden und sein dann an d Gleiskörper d Verschiebebahnhof im Usten d Park Ent -	ART NN VAFIN PRF ADV ADV APPR ART NN ART TRUNC NN VVFIN $, ADV APPR NE VVPP $, VAFIN ART NN ART NN NE $, VAFIN PDAT NN VVPP $, PRF ADV ADV VVPP KON VAFIN ADV APPR ART NN ART NN APPRART NN ART NN NE $(	
Tier	NN	1982	2	26120215_1982_07_29_01_152.tcf.xml-13-6	 	Die interessante musikalische Veranstaltung „Das Tier in der Musik beginnt am 14. August um 19.30 Uhr im Festsaal des Schlosses.	49:53	0:128	Die interessante musikalische Veranstaltung „ Das Tier in der Musik beginnt am 14. August um 19.30 Uhr im Festsaal des Schlosses .	6	0:22	d interessant musikalisch Veranstaltung „ d Tier in d Musik beginnen am 14. August um 19.30 Uhr im Festsaal d Schloß .	ART ADJA ADJA NN $( ART NN APPR ART NN VVFIN APPRART ADJA NN APPR CARD NN APPRART NN ART NN $.	
Tier	NN	1978	2	2532889X_1978-07-08_01_142.tcf.xml-1-27	 	Nachdem Diebe in letzter Zeit mehrfach in das Reptilienhaus des Stockholmer Skansen-Zoos eingebrochen waren, hat die Zooleitung jetzt verkündet, daß sie für die teuren Tiere einen neuen Wächter eingestellt hat.	168:173	0:210	Nachdem Diebe in letzter Zeit mehrfach in das Reptilienhaus des Stockholmer Skansen- Zoos eingebrochen waren , hat die Zooleitung jetzt verkündet , daß sie für die teuren Tiere einen neuen Wächter eingestellt hat .	27	0:34	nachdem Dieb in letzte Zeit mehrfach in d Reptilhaus d Stockholmer skansen- Zoo einbrechen sein , haben d Zooleitung jetzt verkünden , daß sie für d teuer Tier eine neu Wächter einstellen haben .	KOUS NN APPR ADJA NN ADJD APPR ART NN ART ADJA TRUNC NN VVPP VAFIN $, VAFIN ART NN ADV VVPP $, KOUS PPER APPR ART ADJA NN ART ADJA NN VVPP VAFIN $.	
Tier	NN	1990	2	26120215_1990_10_13_01_293.tcf.xml-8-7	 	Auf der Ruckseite stehen eine Unmenge von Tieren, die gequält werden, nur damit der Mensch besser lebe.	42:48	0:103	Auf der Ruckseite stehen eine Unmenge von Tieren , die gequält werden , nur damit der Mensch besser lebe .	7	0:20	auf d Ruckseite stehen eine Unmenge von Tier , die quälen werden , nur damit d Mensch gut leben .	APPR ART NN VVFIN ART NN APPR NN $, PRELS VVPP VAINF $, ADV KOUS ART NN ADJD VVFIN $.	
Tier	NN	1985	2	26120215_1985_06_27_01_285.tcf.xml-161-16	 	Ich kann zuhören, bin ruhiger Typ, aber auch zu begeistern, z. B. für Tiere, Natur, Musik, Kochkunst viell auch für Sie Bild zuschr bitte an 9206 DLB, 1080 Bln., Leipz Str 65/66 Bin 27/1. 60. z Z FS Fernst. viels Int Lit, Musik.	70:75	0:228	Ich kann zuhören , bin ruhiger Typ , aber auch zu begeistern , z. B. für Tiere , Natur , Musik , Kochkunst viell auch für Sie Bild zuschr bitte an 9206 DLB , 1080 Bln. , Leipz Str 65/66 Bin 27/1. 60. z Z FS Fernst . viels Int Lit , Musik .	16	0:54	ich können zuhören , sein ruhig Typ , aber auch zu begeistern , z. B. für Tier , Natur , Musik , Kochkunst viell auch für sie Bild Zuschr bitte an 9206 DLB , 1080 Bln. , Leipz Str 65/66 sein 27/1. 60. Z Z Ferrovie_Dello_Stato_Spa fern . viels int lit , Musik .	PPER VMFIN VVINF $, VAFIN ADJA NN $, ADV ADV PTKZU VVINF $, APPRART NN APPR NN $, NN $, NN $, NN PIAT ADV APPR PPER NN NE ADV APPR CARD NE $, CARD NE $, NE NE CARD VAFIN CARD ADJA NE NN NE ADJD $. FM FM FM $, NN $.	
Tier	NN	1947	2	26120215_1947_01_05_01_316.tcf.xml-14-81	 	Aber da sind plötzlich, wie dem Erdboden entstiegen, Menschen da, sie springen mit geknickten Knien, eingezogenen Köpfen, krummen Rücken heran, mit Eimern, Schüsseln, Näpfen, Töpfen, Kochgeschirren, eine wilde Balgerei setzt ein, Stoßen, Drangen, Schieben, Prügeln, jeder will der erste bei den Tieren sein, sm fahren mit Küchenmcssem, Taschenmessern, Brotmessern, sogar mit Gabeln und Zangen in das Fleisch des noch nicht verendeten Tieres, über ihnen zischen und pfeifen noch Granaten, unter ihren Händen rinnt das noch warme Blut der Pferde, aber sie achten nicht darauf, §!• sehen nur Fleisch, Fleisch, Fleisch.	434:440	0:615	Aber da sind plötzlich , wie dem Erdboden entstiegen , Menschen da , sie springen mit geknickten Knien , eingezogenen Köpfen , krummen Rücken heran , mit Eimern , Schüsseln , Näpfen , Töpfen , Kochgeschirren , eine wilde Balgerei setzt ein , Stoßen , Drangen , Schieben , Prügeln , jeder will der erste bei den Tieren sein , sm fahren mit Küchenmcssem , Taschenmessern , Brotmessern , sogar mit Gabeln und Zangen in das Fleisch des noch nicht verendeten Tieres , über ihnen zischen und pfeifen noch Granaten , unter ihren Händen rinnt das noch warme Blut der Pferde , aber sie achten nicht darauf , § !• sehen nur Fleisch , Fleisch , Fleisch .	81	0:118	aber da sein plötzlich , wie d Erdboden entsteigen , Mensch da , sie springen mit geknickt Knie , eingeziehen Kopf , krumm Rücken heran , mit Eimer , Schüssel , Napf , Topf , Kochgeschirr , eine wild Balgerei setzen ein , Stoßen , dringen , Schieben , Prügel , jede wollen d erst bei d Tier sein , Sm fahren mit Küchenmcssem , Taschenmesser , Brotmesser , sogar mit Gabel und Zange in d Fleisch d noch nicht verendet Tier , über sie zischen und pfeifen noch Granate , unter ihr Hand rinnen d noch warm Blut d Pferd , aber sie achten nicht darauf , § !• sehen nur Fleisch , Fleisch , Fleisch .	KON ADV VAFIN ADJD $, PWAV ART NN VVFIN $, NN PTKVZ $, PPER VVFIN APPR ADJA NN $, ADJA NN $, ADJA NN PTKVZ $, APPR NN $, NN $, NN $, NN $, NN $, ART ADJA NN VVFIN PTKVZ $, NN $, VVFIN $, NN $, NN $, PIS VMFIN ART ADJA APPR ART NN VAINF $, NE VVFIN APPR NE $, NN $, NN $, ADV APPR NN KON NN APPR ART NN ART ADV PTKNEG ADJA NN $, APPR PPER VVINF KON VVFIN ADV NN $, APPR PPOSAT NN VVFIN ART ADV ADJA NN ART NN $, KON PPER VVFIN PTKNEG PAV $, $( $( VVFIN ADV NN $, NN $, NN $.	
Tier	NN	1965	2	26120215_1965_10_18_01_149.tcf.xml-3-4	 	Eine Sammlung von präparierten Tieren und Fossilien aus verschiedenen Epochen der Erdgeschichte, deren Mittelpunkt das Skelett eines fast 23 Meter langen und 15 Meter hohen Sauriers ist, sahen in diesem Jahr bereits 75000 Besucher.	31:37	0:231	Eine Sammlung von präparierten Tieren und Fossilien aus verschiedenen Epochen der Erdgeschichte , deren Mittelpunkt das Skelett eines fast 23 Meter langen und 15 Meter hohen Sauriers ist , sahen in diesem Jahr bereits 75000 Besucher .	4	0:37	eine Sammelung von präpariert Tier und Fossil aus verschieden Epoche d Erdegeschichte , die Mittelpunkt d Skelett eine fast 23 Meter lang und 15 Meter hoch Saurier sein , sehen in diese Jahr bereits 75000 Besucher .	ART NN APPR ADJA NN KON NN APPR ADJA NN ART NN $, PRELAT NN ART NN ART ADV CARD NN ADJA KON CARD NN ADJA NN VAFIN $, VVFIN APPR PDAT NN ADV CARD NN $.	
Tier	NN	1986	2	26120215_1986_07_26_01_213.tcf.xml-5-5	 	Zu sehen sind rund 800 Tiere in 150 Arten, wobei die ■ Wasservogelsammlung besonders interessant ist.	23:28	0:101	Zu sehen sind rund 800 Tiere in 150 Arten , wobei die ■ Wasservogelsammlung besonders interessant ist .	5	0:18	zu sehen sein rund 800 Tier in 150 Art , wobei d ■ Wasservogelsammelung besonders interessant sein .	PTKZU VVINF VAFIN ADJD CARD NN APPR CARD NN $, KOUS ART $( NN ADV ADJD VAFIN $.	
Tier	NN	1957	2	2532889X_1957-02-01_01_042.tcf.xml-9-9	 	Er kennt sich in der Fütterung und Aufzucht der Tiere bestens aus, ebenso weiß er, welche Krankheiten unter den Schweinen vorkommen können und wie ihnen vorzubeugen Ist Ihm ist aber auch bekannt welche Mittel die LPG 1955 aufwenden mußte, um einen Doppelzentner Schweinefleisch zu produzieren; wie hoch die Kosten im letzten Jahr waren, wird zur Zeit noch errechnet.	48:53	0:366	Er kennt sich in der Fütterung und Aufzucht der Tiere bestens aus , ebenso weiß er , welche Krankheiten unter den Schweinen vorkommen können und wie ihnen vorzubeugen Ist Ihm ist aber auch bekannt welche Mittel die LPG 1955 aufwenden mußte , um einen Doppelzentner Schweinefleisch zu produzieren ; wie hoch die Kosten im letzten Jahr waren , wird zur Zeit noch errechnet .	9	0:64	er kennen sich in d Fütterung und Aufzucht d Tier bestens aus , ebenso wissen er , welche Krankheit unter d Schwein vorkommen können und wie sie vorbeugen sein er sein aber auch bekannt welche Mittel d LPG 1955 aufwenden müssen , um eine Doppelzentner Schweinefleisch zu produzieren ; wie hoch d Kosten im letzte Jahr sein , werden zur Zeit noch errechnen .	PPER VVFIN PRF APPR ART NN KON NN ART NN ADV PTKVZ $, ADV VVFIN PPER $, PWAT NN APPR ART NN VVINF VMFIN KON PWAV PPER VVIZU VAFIN PPER VAFIN ADV ADV ADJD PWAT NN ART NN CARD VVINF VMFIN $, KOUI ART NN NN PTKZU VVINF $. PWAV ADJD ART NN APPRART ADJA NN VAFIN $, VAFIN APPRART NN ADV VVPP $.	
Tier	NN	1956	2	26120215_1956_10_05_01_104.tcf.xml-13-18	 	Wollte man es ganz extrem formulieren, so müßte man fragen, ob der Friedrichsfelder Tierpark nur für Tiere da wäre oder ob ihn Menschen auch besuchen dürfen Mir scheint, daß sich dort so nach und nach in der Hauptsache sonntags die Hunde ein Stelldichein geben, wenn auch noch z. Z, sorgsam an der Leine.	101:106	0:304	Wollte man es ganz extrem formulieren , so müßte man fragen , ob der Friedrichsfelder Tierpark nur für Tiere da wäre oder ob ihn Menschen auch besuchen dürfen Mir scheint , daß sich dort so nach und nach in der Hauptsache sonntags die Hunde ein Stelldichein geben , wenn auch noch z. Z , sorgsam an der Leine .	18	0:59	wollen man es ganz extrem formulieren , so müssen man fragen , ob d Friedrichsfeldeer Tierpark nur für Tier da sein oder ob er Mensch auch besuchen dürfen ich scheinen , daß sich dort so nach und nach in d Hauptsache sonntags d Hund eine Stelldichein geben , wenn auch noch z. Z , sorgsam an d Leine .	VMFIN PIS PPER ADV ADJD VVINF $, ADV VMFIN PIS VVINF $, KOUS ART NN NN ADV APPR NN ADV VAFIN KON KOUS PPER NN ADV VVINF VMFIN PPER VVFIN $, KOUS PRF ADV ADV APPR KON APPR APPR ART NN ADV ART NN ART NN VVINF $, KOUS ADV ADV APPRART NN $, ADJD APPR ART NN $.	
Tier	NN	1987	2	2532889X_1987-12-23_01_129.tcf.xml-4-11	 	Das Tierparadies mit seinen großzügigen Anlagen, in denen gegenwärtig 6461 Tiere in 938 Formen leben, ist ein besonderer Magnet für Millionen, die hier alljährlich erholsame, lehrreiche Stunden finden.	75:80	0:201	Das Tierparadies mit seinen großzügigen Anlagen , in denen gegenwärtig 6461 Tiere in 938 Formen leben , ist ein besonderer Magnet für Millionen , die hier alljährlich erholsame , lehrreiche Stunden finden .	11	0:33	d Tierparadies mit seine großzügig Anlage , in die gegenwärtig 6461 Tier in 938 Form leben , sein eine besondere Magnet für Million , die hier alljährlich erholsam , lehrreich Stunde finden .	ART NN APPR PPOSAT ADJA NN $, APPR PRELS ADJD CARD NN APPR CARD NN VVFIN $, VAFIN ART ADJA NN APPR NN $, PRELS ADV ADJD ADJA $, ADJA NN VVINF $.	
Tier	NN	1979	2	2532889X_1979-08-19_01_189.tcf.xml-4-4	 	Die Länge der einzelnen Tiere des neuen Rekordwurfs betrug zwischen 30 und 33 cm, das Gewicht zwischen 19 und 23 g.	24:29	0:115	Die Länge der einzelnen Tiere des neuen Rekordwurfs betrug zwischen 30 und 33 cm , das Gewicht zwischen 19 und 23 g .	4	0:23	d Länge d einzeln Tier d neu Rekordwurf betragen zwischen 30 und 33 Cm , d Gewicht zwischen 19 und 23 G .	ART NN ART ADJA NN ART ADJA NN VVFIN APPR CARD KON CARD NN $, ART NN APPR CARD KON CARD NN $.	
Tier	NN	1964	2	26120215_1964_01_19_01_171.tcf.xml-6-32	 	Ob diese ergötzlichen Episoden im alten Ägypten, in Athen oder hinler den Haremtaittern eine * persischen Sultans spielen, ob die „sundige Seele" sie als Frau oder Mann oder Tier erlebt — stets haben sie aktuellen Bezug und meinen Ereignisse und Zeitgenossen rund um den Hof des.. Sonnenkönigs" Ludwigs des XIV.	174:178	0:311	Ob diese ergötzlichen Episoden im alten Ägypten , in Athen oder hinler den Haremtaittern eine * persischen Sultans spielen , ob die „ sundige Seele " sie als Frau oder Mann oder Tier erlebt — stets haben sie aktuellen Bezug und meinen Ereignisse und Zeitgenossen rund um den Hof des .. Sonnenkönigs " Ludwigs des XIV .	32	0:57	ob diese ergötzlich Episode im alt Ägypten , in Athen oder Hinler d Haremtaittern eine * persisch Sultan spielen , ob d „ sundige Seele " sie als Frau oder Mann oder Tier erleben — stets haben sie aktuell Bezug und meine Ereignis und Zeitgenosse rund um d Hof d .. Sonnenkönig " Ludwigs d xiv .	KOUS PDAT ADJA NN APPRART ADJA NE $, APPR NE KON NE ART NN ART XY ADJA NN VVINF $, KOUS ART $( ADJA NN $( PPER KOUS NN KON NN KON NN VVPP $( ADV VAFIN PPER ADJA NN KON PPOSAT NN KON NN ADJD APPR ART NN ART $( NN $( NE ART CARD $.	
Tier	NN	1967	2	2532889X_1967-05-14_01_328.tcf.xml-37-4	 	3. Umfangreiche Versuche am Tier und weitere Erfahrungen an tumorkranken Menschen müssen darüber entscheiden, ob mit der biologischen Krebstherapie eine neue Behandlungsmethode krebskranker Menschen entwickelt werden kann.	28:32	0:222	3. Umfangreiche Versuche am Tier und weitere Erfahrungen an tumorkranken Menschen müssen darüber entscheiden , ob mit der biologischen Krebstherapie eine neue Behandlungsmethode krebskranker Menschen entwickelt werden kann .	4	0:29	3. umfangreich Versuch am Tier und weit Erfahrung an tumorkrank Mensch müssen darüber entscheiden , ob mit d biologisch Krebstherapie eine neu Behandlungsmethode krebskrank Mensch entwickeln werden können .	ADJA ADJA NN APPRART NN KON ADJA NN APPR ADJA NN VMFIN PAV VVINF $, KOUS APPR ART ADJA NN ART ADJA NN ADJA NN VVPP VAINF VMFIN $.	
Tier	NN	1959	2	2532889X_1959-03-22_01_102.tcf.xml-42-9	 	Voller Stolz führten sie ihre Gäste zu ihrer 120 Tiere umfassenden Tbc-freien Herde, deren Milch sie an die Berliner Charite liefern.	49:54	0:133	Voller Stolz führten sie ihre Gäste zu ihrer 120 Tiere umfassenden Tbc-freien Herde , deren Milch sie an die Berliner Charite liefern .	9	0:23	voll Stolz führen sie ihr Gast zu ihr 120 Tier umfaßend tbc-freien Herde , die Milch sie an d Berliner Charite liefern .	ADJA NN VVFIN PPER PPOSAT NN APPR PPOSAT CARD NN ADJA ADJA NN $, PRELAT NN PPER APPR ART ADJA NE VVINF $.	
Tier	NN	1976	2	2532889X_1976-08-28_01_201.tcf.xml-22-17	 	Die Temperatur sinkt dort nie unter den Gefrierpunkt, doch ist es so kalt, daß die Tiere inaktiv werden.	83:88	0:104	Die Temperatur sinkt dort nie unter den Gefrierpunkt , doch ist es so kalt , daß die Tiere inaktiv werden .	17	0:21	d Temperatur sinken dort nie unter d Gefrierpunkt , doch sein es so kalt , daß d Tier inaktiv werden .	ART NN VVFIN ADV ADV APPR ART NN $, ADV VAFIN PPER ADV ADJD $, KOUS ART NN ADJD VAINF $.	
Tier	NN	1966	2	2532889X_1966-04-21_01_221.tcf.xml-6-22	 	Als nächster Schritt folgte der Einsatz des ätzenden Herbizids Kalziumzyanomld (Kalkstickstoff), das die Haut und Schleimhäute von Mensch und Tier schädigt und die Anwendung von 2,4 Dlnltrophenol (DNP) und 4,6-Dinitroorthokresol (DNOC).	142:146	0:236	Als nächster Schritt folgte der Einsatz des ätzenden Herbizids Kalziumzyanomld ( Kalkstickstoff ) , das die Haut und Schleimhäute von Mensch und Tier schädigt und die Anwendung von 2,4 Dlnltrophenol ( DNP ) und 4,6-Dinitroorthokresol ( DNOC ) .	22	0:39	als nächst Schritt folgen d Einsatz d ätzend Herbizid Kalziumzyanomld ( Kalkstickstoff ) , die d Haut und Schleimhaut von Mensch und Tier schädigen und d Anwendung von 2,4 Dlnltrophenol ( DNP ) und 4,6-Dinitroorthokresol ( DNOC ) .	KOUS ADJA NN VVFIN ART NN ART ADJA NN NE $( NN $( $, PRELS ART NN KON NN APPR NN KON NN VVFIN KON ART NN APPR CARD NN $( NE $( KON NE $( NE $( $.	
