lemma	identifier1	identifier2	context1	context2	indexes_target_token1	derived_indexes1	indexes_target_token2	derived_indexes2	judgment	cosine_similarity
attack	nf_2004_775803.txt-29-4	fic_1854_9193.txt-8301-13	In    preparing    the    psychological    attack    on    a    city,    Genghis    Khan    began    with    two    examples    of    what    awaited    the    people.	But    then,    the    work    itself,    with    the    exception    of    a    feeble    attack    now    and    then    from    the    prolific    pen    of    Skimmer,    (who    wrote    for    several    publications,)    was    noticed    by    the    press    with    favour.	31:37	[31,    37]	58:64	[58,    64]	4.0	0.4946693181991577
attack	fic_1994_54174.txt-61-23	news_1982_671107.txt-19-96	It    finally    subsided,    and    though    he    was    exhausted    for    days    afterward,    he    did    not    truly    believe    he    had    had    a    heart    attack.	We    believe    that    the    United    States    should    pursue,    on    an    urgent    basis,    serious    strategic    arms    control    negotiations    consistent    with    the    maintenance    of    overall    parity    with    the    Soviet    Union,    including,    to    the    fullest    extent    possible:    //    -    A    mutual    and    verifiable    freeze    on    the    testing,    production,    and    deployment    of    nuclear    warheads,    missiles    and    other    delivery    systems;    //    -    Major,    mutual,    balanced    and    verifiable    reductions    of    nuclear    forces    to    lower    equivalent    levels,    with    special    attention    to    destabilizing    weapons    that    are    vulnerable    to    or    capable    of    preemptive    attack;    //    -    Strict    adherence    by    both    sides    to    all    arms    control    agreements    negotiated    to    date;    //    -    Measures    to    prevent    the    use    of    nuclear    weapons    by    each    superpower,    such    as    expanding    political    and    technical    mechanisms    to    reduce    the    risk    of    war    by    accident    or    miscalculation,    including    hot    lines    among    nuclear    weapons    states    and    joint    United    States/Soviet    stations    to    enhance    the    command    and    control    of    nuclear    weapons    systems;    //    -    Systematic    multilateral    efforts,    both    political    and    technical,    to    restrain    the    reckless    commerce    in    sensitive	113:119	[113,    119]	563:569	[563,    569]	2.0	0.6370046138763428
attack	fic_2002_30623.txt-303-9	fic_1853_9142.txt-2686-17	   "    All    I    know    is    he    had    a    heart    attack.	I    have    been    in    the    country    a    little    more    than    three    months;    and    have    had    several    attacks    of    the    fever.	31:37	[31,    37]	81:88	[81,    87]	4.0	0.9110137224197388
attack	mag_1850_589167.txt-126-1	news_1991_612479.txt-40-20	The    attack    here    alluded    to    relates    not    to    the    public    works,    but    to    the    whig    policy    of    burrowing    thirteen    hundred    thousand    dollars,    in    violation    of    the    constitution.	The    AIDS    virus    insinuates    itself    into    the    genetic    makeup    of    T    cells,    destroying    them    or    preventing    them    from    orchestrating    attacks    on    disease    organisms.	4:10	[4,    10]	123:130	[123,    129]	3.0	0.2597315311431885
attack	mag_2005_379087.txt-0-11	mag_1828_553929.txt-364-34	@@379087    For    the    next    decade,    whenever    there    is    a    terrorist    attack    anywhere    in    the    world,    there    will    be    those    blaming    it    on    America:    if    only    America    had    not    been    distracted    from    the    war    on    terrorism    by    the    war    in    Iraq,    if    only    America    had    not    stirred    Muslim    resentment    and    increased    al-Qaeda    recruitment    by    invading    Iraq.	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	60:66	[60,    66]	176:182	[176,    182]	3.0	0.5235069990158081
attack	fic_1845_622.txt-11178-62	mag_1828_553929.txt-364-34	In    executing    this    duty,    friends    and    fellow-citizens,    you    are    to    use    courage    and    discretion;    courage,    that    you    may    not    be    daunted    by    any    lawless    attempt    that    this    man    may    make    with    his    rifle    and    his    dogs    to    oppose    you;    and    discretion,    which    here    means    caution    and    prudence,    that    he    may    not    escape    from    this    sudden    attack?	Abandoned    by    all    but    the    Jesuits,    whose    alliance    was    even    more    fatal    than    the    enmity    of    the    other    parties,    M.    de    VilliAe    at    length    became    satisfied    that    he    could    not    stand    the    attack    of    the    press,    and    must    either    silence    it    or    retire.	313:319	[313,    319]	176:182	[176,    182]	3.0	0.6643662452697754
attack	fic_1987_782033.txt-287-7	news_1991_612479.txt-40-20	At    irregular    intervals,    Pasternak    staged    surprise    attacks    on    the    villa,    testing    its    security.	The    AIDS    virus    insinuates    itself    into    the    genetic    makeup    of    T    cells,    destroying    them    or    preventing    them    from    orchestrating    attacks    on    disease    organisms.	50:57	[50,    56]	123:130	[123,    129]	3.0	0.7844319343566895
attack	fic_1835_7016.txt-2023-9	news_1991_612479.txt-40-20	As    the    stranger    fell    to    the    earth    under    an    attack    so    impetuous    and    unexpected,    he    uttered    an    exclamation    in    which    Juan    recognized    the    language    of    Mexico.	The    AIDS    virus    insinuates    itself    into    the    genetic    makeup    of    T    cells,    destroying    them    or    preventing    them    from    orchestrating    attacks    on    disease    organisms.	43:49	[43,    49]	123:130	[123,    129]	3.0	0.7288439869880676
attack	mag_1968_491244.txt-363-5	fic_1853_9142.txt-2686-17	But    to    take    Pearson's    attack    lying    down,    day    after    day.	I    have    been    in    the    country    a    little    more    than    three    months;    and    have    had    several    attacks    of    the    fever.	22:28	[22,    28]	81:88	[81,    87]	2.0	0.6010257601737976
attack	mag_1999_397639.txt-186-35	mag_1845_555245.txt-299-1	In    the    early    1990s,    Pioneer    Hi-Bred    --    then    the    world's    biggest    seed    company,    now    a    subsidiary    of    DuPont    --    developed    exactly    the    kind    of    transgenic,    herbicide-resistant    sorghum    that    could    fight    off    attacks    of    Striga.	The    attack    of    the    Boston    Teachers    upon    the    Board    of    Education    and    its    Secretary    has    failed,    -    signally    and    disgracefully    failed.	199:206	[199,    205]	4:10	[4,    10]	2.0	0.40072906017303467
attack	fic_1993_25035.txt-820-7	news_1998_626765.txt-4-8	   "    I    understand    she    had    a    heart    attack,       "    Regan    said    quietly.       "	In    1835,    when    Ben    Milam    ordered    an    attack    on    San    Antonio,    one    group    refused    to    obey    the    order    until    Arnold    could    return    from    a    scouting    trip    to    lead    them.	31:37	[31,    37]	35:41	[35,    41]	2.0	0.6369543671607971
